-1	10022-68-1	CdH3NO4	193.43912	O.O=[N+]([O-])O.[Cd]	Cd.HNO3.H2O/c;2-1(3)4;/h;(H,2,3,4);1H2	VDBBJZWXWBERRR-UHFFFAOYSA-N	cadmium nitrate tetrahydrate	cadmium nitrate tetrahydrate	c.i. 77192	cadmium dinitrate tetrahydrate	cadmium nitrate (Cd(NO3)2) tetrahydrate	cadmium nitrate tetrahydrate	nitric acid, cadmium salt, hydrate (2:1:4)	nitric acid, cadmium salt, tetrahydrate
-1	10025-66-8	Cl2Ra	296.906	[Cl-].[Cl-].[Ra+2]	2ClH.Ra/h2*1H;/q;;+2/p-2	RWRDJVNMSZYMDV-UHFFFAOYSA-L	radium chloride (RaCl2)	radium chloride (RaCl2)	radium chloride	radium chloride (RaCl2)
-1	10031-23-9	Br2Ra	385.808	[Br-].[Br-].[Ra+2]	2BrH.Ra/h2*1H;/q;;+2/p-2	GIKWXTHTIQCTIH-UHFFFAOYSA-L	radium bromide (RaBr2)	radium bromide (RaBr2)	radium bromide	radium bromide (RaBr2)
-1	10101-91-4	H2NaOSSb	194.83005	O.[Na].[S].[Sb]	Na.H2O.S.Sb/h;1H2;;	RBBBNIQAUGCXBZ-UHFFFAOYSA-N	antimony sodium sulfide (SbNa3S4), hydrate (1:9)	antimony sodium sulfide (SbNa3S4), hydrate (1:9)	Antimonate(3-), tetrathioxo-, trisodium, nonahydrate, (T-4)-	antimony sodium sulfide (SbNa3S4), hydrate (1:9)	schlippe's salt	sodium antimony sulfide (Na3SbS4), nonahydrate	sodium thioantimonate (Na3SbS4) nonahydrate	thioantimonic acid (H3SbS4), trisodium salt, nonahydrate
-1	12008-02-5	B6Ce	204.982	[B].[B].[B].[B].[B].[B].[Ce]	6B.Ce	HTRDRKDUQPPCOX-UHFFFAOYSA-N	cerium boride (CeB6)	cerium boride (CeB6)	cerium boride (CeB6)	Cerium boride (CeB6), (OC-6-11)-	cerium hexaboride	cerium hexaboride (CeB6)
-1	12008-39-8	BKO	65.9087	[B].[K].[O]	B.K.O	JCCUHNMSCNCTHU-UHFFFAOYSA-N	boron potassium oxide (B8K2O13)	boron potassium oxide (B8K2O13)	boric acid (H2B8O13), dipotassium salt	boron potassium oxide (B8K2O13)	potassium borate (K2B8O13)	potassium octaborate (K2B8O13)
-1	12009-14-2	BaNbO	246.23278	[Ba].[Nb].[O]	Ba.Nb.O	SCWRNQAEJRCWAI-UHFFFAOYSA-N	barium niobium oxide (BaNb2O6)	barium niobium oxide (BaNb2O6)	barium metaniobate (BaNb2O6)	barium niobate (Ba(NbO3)2)	barium niobate (BaNb2O6)	barium niobate(V) (BaNb2O6)	barium niobium oxide (BaNb2O6)	Niobate (NbO31-), barium (2:1)	niobium barium oxide (Nb2BaO6)
-1	12014-28-7	CdP	143.384761	[Cd].[P]	Cd.P	NRDMFTSWEBBZFK-UHFFFAOYSA-N	cadmium phosphide (Cd3P2)	cadmium phosphide (Cd3P2)	cadmium phosphide (Cd3P2)	tricadmium diphosphide
-1	12014-82-3	CeS	172.181	[Ce].[S]	Ce.S	INJMJSIZAXAEMH-UHFFFAOYSA-N	cerium sulfide (CeS)	cerium sulfide (CeS)	cerium monosulfide	cerium sulfide (CeS)	tricerium trisulfide
-1	12016-67-0	CmO2	279.0688	[Cm].[O].[O]	Cm.2O	ZEJXVOHFBNMAII-UHFFFAOYSA-N	curium oxide (CmO2)	curium oxide (CmO2)	curium dioxide	curium dioxide (CmO2)	curium oxide	curium oxide (CmO2)
-1	12018-01-8	CrO2	83.9949	[Cr].[O].[O]	Cr.2O	AYTAKQFHWFYBMA-UHFFFAOYSA-N	chromium oxide	chromium oxide	amdry 6415	chromium dioxide	chromium dioxide (CrO2)	chromium oxide	chromium oxide (CrO2)	chromium(IV) oxide	magtrieve	1310414-90-4
-1	12019-11-3	CuP2	125.493522	[Cu].[P].[P]	Cu.2P	JXGFRIKBTHKQAD-UHFFFAOYSA-N	copper phosphide (CuP2)	copper phosphide (CuP2)	copper diphosphide	copper phosphide (CuP2)
-1	12025-19-3	GeNaO	111.62917	[Ge].[Na].[O]	Ge.Na.O	FRFMHRFTTKFUMS-UHFFFAOYSA-N	germanium sodium oxide (GeNa2O3)	germanium sodium oxide (GeNa2O3)	Germanate (GeO32-), disodium	germanium sodium oxide (GeNa2O3)	germanium sodium oxide (Na2GeO3)	Na2GeO3	sodium germanate	sodium germanate (Na2GeO3)	sodium germanate(IV)	sodium germanate(IV) (Na2GeO3)	sodium germanium oxide (Na2GeO3)	sodium metagermanate	sodium metagermanate (Na2GeO3)
-1	12030-97-6	KOTi	102.9647	[K].[O].[Ti]	K.O.Ti	XPXNOVWWKNYYGB-UHFFFAOYSA-N	potassium titanium oxide (K2TiO3)	potassium titanium oxide (K2TiO3)	dipotassium titanate (K2TiO3)	potassium titanate (K2TiO3)	potassium titanium oxide (K2TiO3)	tk	tk (filler)	tistat phs	Titanate (TiO32-), dipotassium	titanium potassium oxide (K2TiO3)	tofica yd 101
-1	12031-66-2	LiOTa	203.8883	[Li].[O].[Ta]	Li.O.Ta	OWOLJHNXJHBSAJ-UHFFFAOYSA-N	lithium tantalum oxide (LiTaO3)	lithium tantalum oxide (LiTaO3)	lithium tantalate	lithium tantalate (LaTaO3)	lithium tantalate (LiTaO3)	lithium tantalate(V) (LiTaO3)	lithium tantalum oxide	lithium tantalum oxide (LiTaO3)	Tantalate (TaO31-), lithium	tantalum lithium oxide (LiTaO3)
-1	12033-54-4	NPu	258.0667	[N].[Pu]	N.Pu	DPJMGCIEQAVKAI-UHFFFAOYSA-N	plutonium nitride (PuN)	plutonium nitride (PuN)	plutonium mononitride	plutonium nitride	plutonium nitride (PuN)
-1	12035-32-4	NdS	176.305	[Nd].[S]	Nd.S	FPHIACORVTULTF-UHFFFAOYSA-N	neodymium sulfide (Nd2S3)	neodymium sulfide (Nd2S3)	dineodymium trisulfide	neodymium sesquisulfide	neodymium sulfide (Nd2S3)	Neodymium(3+) sulfide
-1	12035-51-7	NiS2	122.8234	[Ni].[S].[S]	Ni.2S	HNDMNBUITRNJKK-UHFFFAOYSA-N	nickel sulfide (NiS2)	nickel sulfide (NiS2)	nickel disulfide	nickel sulfide (NiS2)
-1	12035-83-5	OPu	260.0594	[O].[Pu]	O.Pu	VWTZVLRFXDTVCM-UHFFFAOYSA-N	plutonium oxide (PuO)	plutonium oxide (PuO)	plutonium monoxide	plutonium monoxide (PuO)	plutonium oxide (PuO)
