-1	1345201-74-2	O2Zn+2	97.3788	[O-].[O].[Zn+3]	2O.Zn/q;-1;+3	VXPFEHWKPYWNDB-UHFFFAOYSA-N	Zinc(2+), superoxido-	Zinc(2+), superoxido-	
-1	134627-17-1	HOSc+	61.96325	[OH-].[Sc+2]	H2O.Sc/h1H2;/q;+2/p-1	ANBDPCFSIDKFCL-UHFFFAOYSA-M	Scandium(1+), hydroxy- (9CI)	Scandium(1+), hydroxy- (9CI)	ScOH+	ScOH+1	ScOH(+1)	ScOH(1+)	ScOH(+)
-1	139941-00-7	FLu+	193.965203	[F-].[Lu+2]	FH.Lu/h1H;/q;+2/p-1	HZKMLOCYAZASLA-UHFFFAOYSA-M	Lutetium(1+), fluoro- (9CI)	Lutetium(1+), fluoro- (9CI)	Lutetium fluoride ion (LuF1+)	Lutetium monofluoride ion(1+)	LuF+	LuF+1	LuF(+1)	LuF(1+)	LuF(+)
-1	14067-04-0	Ti+	47.867	[Ti+]	Ti/q+1	NWCHXEGXZIUQJS-UHFFFAOYSA-N	Titanium, ion (Ti1+)	Titanium, ion (Ti1+)	Ti1+	Titanium cation(1+)	Titanium ion(1+)	Titanium monocation	Titanium(1+)	Titanium(1+) ion
-1	14864-11-0	In+	114.818	[In+]	In/q+1	PIPQOOWEMLRYEJ-UHFFFAOYSA-N	Indium, ion (In1+)	Indium, ion (In1+)	In1+	Indium ion (In+)	Indium ion(1+)	Indium(1+)	indium ion (In 1+)	In+	In+1	In(+1)	In(1+)	In(+)
-1	14877-29-3	Ga+2	69.723	[Ga+2]	Ga/q+2	LMRSUGDDHPDOPD-UHFFFAOYSA-N	Gallium, ion (Ga2+)	Gallium, ion (Ga2+)	Ga2+	Gallium ion(2+)	Ga++	Ga+2	Ga(+2)	Ga(2+)	Ga(++)
-1	14877-30-6	In+2	114.818	[In+2]	In/q+2	VOCGXOGLPNJLKT-UHFFFAOYSA-N	Indium, ion (In2+)	Indium, ion (In2+)	In2+	Indium(2+)	In++	In+2	In(+2)	In(2+)	In(++)
-1	14878-41-2	C6H18CoN6+3	233.18052	[Co+9].[NH-]CC[NH-].[NH-]CC[NH-].[NH-]CC[NH-]	3C2H6N2.Co/c3*3-1-2-4;/h3*3-4H,1-2H2;/q3*-2;+9	UYPQQUUGNAWNCY-UHFFFAOYSA-N	Cobalt(3+), tris(1,2-ethanediamine-κN1,κN2)-, (OC-6-11)-	Cobalt(3+), tris(1,2-ethanediamine-κN1,κN2)-, (OC-6-11)-	Cobalt(3+), tris(1,2-ethanediamine-N,N')-, (OC-6-11)-	Cobalt(3+), tris(1,2-ethanediamine-κN,κN')-, (OC-6-11)- (9CI)	Cobalt(3+),tris(ethylenediamine)-, ion (8CI)	(OC-6-11)-Tris(1,2-ethanediamine-κN1,κN2)cobalt(3+)	Tris(1,2-diaminoethane)cobalt(3+)	Tris(1,2-ethanediamine)cobalt(3+)	Tris(ethylenediamine)cobalt(3+)	Tris(ethylenediamine)cobalt(3+) ion	Tris(ethylenediamine)cobalt(III)	16569-47-4	[Co(en)3]+++	[Co(en)3]+3	[Co(en)3](+3)	[Co(en)3](3+)	[Co(en)3](+++)	Co(en)3+++	Co(en)3+3	Co(en)3(+3)	Co(en)3(3+)	Co(en)3(+++)
-1	15046-91-0	Ag+2	107.8682	[Ag+2]	Ag/q+2	XYDQMRVDDPZFMM-UHFFFAOYSA-N	Silver, ion (Ag2+)	Silver, ion (Ag2+)	Ag2+	Silver ion(2+)	Silver(2+)	Silver(II)	silver ion (Ag 2+)	Ag++	Ag+2	Ag(+2)	Ag(2+)	Ag(++)
-1	15184-93-7	Tm+	168.93421	[Tm+]	Tm/q+1	ZZPQUFHHWWAQDR-UHFFFAOYSA-N	Thulium, ion (Tm1+)	Thulium, ion (Tm1+)	Thulium ion(1+)	Thulium(1+)	Tm1+
-1	15391-91-0	H2O2Tl+	238.39798	[OH-].[OH-].[Tl+3]	2H2O.Tl/h2*1H2;/q;;+3/p-2	SWAJPZWJLPWYQE-UHFFFAOYSA-L	Thallium(1+), dihydroxy- (9CI)	Thallium(1+), dihydroxy- (9CI)	Thallium(1+), dihydroxy-, ion (8CI)	Ti(OH)2+	Ti(OH)2+1	Ti(OH)2(+1)	Ti(OH)2(1+)	Ti(OH)2(+)
-1	16396-66-0	Sm+2	150.36	[Sm+2]	Sm/q+2	XWOQSMOSNCMPSH-UHFFFAOYSA-N	Samarium, ion (Sm2+)	Samarium, ion (Sm2+)	Samarium ion(2+)	Samarium(2+)	Samarium(2+) ion	Sm2+	samarium ion (Sm 2+)	Sm++	Sm+2	Sm(+2)	Sm(2+)	Sm(++)
-1	164265-61-6	HOY+	105.91319	[OH-].[Y+2]	H2O.Y/h1H2;/q;+2/p-1	FAVYVFZHAKKWHA-UHFFFAOYSA-M	Yttrium(1+), hydroxy- (9CI)	Yttrium(1+), hydroxy- (9CI)	YOH+	YOH+1	YOH(+1)	YOH(1+)	YOH(+)
-1	16910-52-4	Tm+2	168.93421	[Tm+2]	Tm/q+2	LWPVBEOVBNFVKK-UHFFFAOYSA-N	Thulium, ion (Tm2+)	Thulium, ion (Tm2+)	Thulium ion (Tm2+)	Thulium ion(2+)	Thulium(2+)	Thulium(2+) ion	Tm2+
-1	18252-79-4	O2V+	82.9403	[O].[O].[V+]	2O.V/q;;+1	UAZIGFGVBWJXOL-UHFFFAOYSA-N	Vanadium(1+), dioxo- (9CI)	Vanadium(1+), dioxo- (9CI)	Vanadium(1+), dioxo-, ion (8CI)	Dioxovanadium(+)	Dioxovanadium(1+)	Vanadium dioxide(1+)	Vanadyl ion(VO2+)	Vanadyl ion (VO21+)	86275-38-9	vanadium (1+), dioxo	VO2+	VO2+1	VO2(+1)	VO2(1+)	VO2(+)
-1	189450-92-8	FeH4O4+2	123.87436	[Fe+6].[OH-].[OH-].[OH-].[OH-]	Fe.4H2O/h;4*1H2/q+6;;;;/p-4	UURHSTUBOZWSHZ-UHFFFAOYSA-J	Iron(2+), tetrahydroxy-, (T-4)- (9CI)	Iron(2+), tetrahydroxy-, (T-4)- (9CI)	Fe(OH)4++	Fe(OH)4+2	Fe(OH)4(+2)	Fe(OH)4(2+)	Fe(OH)4(++)
-1	18973-22-3	NpO2+2	269.0488	[Np+2].[O].[O]	Np.2O/q+2;;	FCWANNJVEULSMZ-UHFFFAOYSA-N	Neptunyl ion(2+) (8CI,9CI)	Neptunyl ion(2+) (8CI,9CI)	Dioxoneptunium ion(2+)	Dioxoneptunium(2+)	Neptunium oxide (NpO2), ion(2+)	Neptunium oxide (NpO22+)	Neptunium oxide ion(NpO22+)	Neptunyl ion (NpO22+)	73060-55-6	neptunyl ion (2+)	NpO2++	NpO2+2	NpO2(+2)	NpO2(2+)	NpO2(++)
-1	198830-41-0	OTi+	63.8664	[O-].[Ti+2]	O.Ti/q-1;+2	ALTZNJBKLAWOHE-UHFFFAOYSA-N	Titanium(1+), hydroxy- (9CI)	Titanium(1+), hydroxy- (9CI)	
-1	198830-43-2	H2O2Ti+	81.88168	[OH-].[OH-].[Ti+3]	2H2O.Ti/h2*1H2;/q;;+3/p-2	VDIVNUNKYJUKLB-UHFFFAOYSA-L	Titanium(1+), dihydroxy- (9CI)	Titanium(1+), dihydroxy- (9CI)	
-1	198830-58-9	H3NiO3+	109.71542	[Ni+4].[OH-].[OH-].[OH-]	Ni.3H2O/h;3*1H2/q+4;;;/p-3	SRXLYYIUJGYZNK-UHFFFAOYSA-K	Nickel(1+), trihydroxy- (9CI)	Nickel(1+), trihydroxy- (9CI)	Ni(OH)3+	Ni(OH)3+1	Ni(OH)3(+1)	Ni(OH)3(1+)	Ni(OH)3(+)
-1	20561-58-4	Re+	186.207	[Re+]	Re/q+1	OJNBAGCXFHUOIQ-UHFFFAOYSA-N	Rhenium, ion (Re1+)	Rhenium, ion (Re1+)	Re1+	Rhenium ion(1+)	Rhenium(1+)	Re+	Re+1	Re(+1)	Re(1+)	Re(+)
-1	2099995000-00-0	H2O2Y2+4	211.82638	[OH-].[OH-].[Y+3].[Y+3]	2H2O.2Y/h2*1H2;;/q;;2*+3/p-2	KLCBPBNXBQCUEI-UHFFFAOYSA-L			Yttrium dihydroxide ion
-1	21057-99-8	NpO2+	269.0488	[Np+].[O].[O]	Np.2O/q+1;;	VUCYSDYNLLPSLQ-UHFFFAOYSA-N	Neptunyl ion(1+) (8CI,9CI)	Neptunyl ion(1+) (8CI,9CI)	Dioxoneptunium ion(1+)	Dioxoneptunium(1+)	Neptunium oxide (NpO2), ion(1+)	Neptunium oxide ion (NpO21+)	Neptunyl (NpO2+)	Neptunyl (NpO21+)	Neptunyl ion (NpO21+)	73060-54-5	neptunyl ion (1+)	NpO2+	NpO2+1	NpO2(+1)	NpO2(1+)	NpO2(+)
-1	21294-41-7	O2U+	270.02771	[O].[O].[U+]	2O.U/q;;+1	AXQFOSFQUUEWOE-UHFFFAOYSA-N	Uranyl ion(1+) (8CI,9CI)	Uranyl ion(1+) (8CI,9CI)	Dioxouranium ion(1+)	Dioxouranium(1+)	Uranium dioxide ion(1+)	Uranium dioxide monocation	Uranium dioxide(1+)	Uraniumoxide (UO2), ion(1+)	Uranium oxide ion (UO21+)	Uranyl ion (UO21+)	Uranyl monocation	Uranyl(1+)	73060-52-3	uranyl ion, (1+)	UO2+	UO2+1	UO2(+1)	UO2(1+)	UO2(+)
-1	21377-65-1	Np+3	237.05	[Np+3]	Np/q+3	BGIPNIZSNWWNIJ-UHFFFAOYSA-N	Neptunium, ion (Np3+)	Neptunium, ion (Np3+)	Neptunium ion(3+)	Neptunium(3+)	Np3+	neptunium ion (Np 3+)	Np+++	Np+3	Np(+3)	Np(3+)	Np(+++)
-1	22537-58-2	Po+2	209	[Po+2]	Po/q+2	CVHZSMDCSPQVTA-UHFFFAOYSA-N	Polonium, ion (Po2+)	Polonium, ion (Po2+)	Po2+	Polonium(2+)	Po++	Po+2	Po(+2)	Po(2+)	Po(++)
-1	22537-59-3	Pa+4	231.03588	[Pa+4]	Pa/q+4	QXKOUOPGXDOMQB-UHFFFAOYSA-N	Protactinium, ion (Pa4+)	Protactinium, ion (Pa4+)	Pa4+	Protactinium ion(4+)	Protactinium(4+)	protactinium ion (Pa 4+)	Pa++++	Pa+4	Pa(+4)	Pa(4+)	Pa(++++)
-1	22541-16-8	Pm+3	145	[Pm+3]	Pm/q+3	RCXIBNONHWKQJO-UHFFFAOYSA-N	Promethium, ion (Pm3+)	Promethium, ion (Pm3+)	Pm3+	Promethium ion(3+)	Promethium(3+)	Promethium(III)	promethium ion (Pm 3+)	Pm+++	Pm+3	Pm(+3)	Pm(3+)	Pm(+++)
-1	22541-28-2	Re+7	186.207	[Re+7]	Re/q+7	MQUJLTPZKIQGAD-UHFFFAOYSA-N	Rhenium, ion (Re7+)	Rhenium, ion (Re7+)	Re7+	Rhenium ion(7+)	Rhenium(7+)	Rhenium(7+) ion	Re+++++++	Re+7	Re(+7)	Re(7+)	Re(+++++++)
-1	22541-34-0	Po+4	209	[Po+4]	Po/q+4	ANVZVLMOTWSDEB-UHFFFAOYSA-N	Polonium, ion (Po4+)	Polonium, ion (Po4+)	Po4+	Polonium(4+)	Po++++	Po+4	Po(+4)	Po(4+)	Po(++++)
-1	22541-36-2	Ra+2	226	[Ra+2]	Ra/q+2	PZDJSXWIQXZUBJ-UHFFFAOYSA-N	Radium, ion (Ra2+)	Radium, ion (Ra2+)	Ra2+	Radium ion(2+)	Radium(2+)	radium ion (Ra 2+)	Ra++	Ra+2	Ra(+2)	Ra(2+)	Ra(++)
-1	22541-37-3	Ac+3	227	[Ac+3]	Ac/q+3	NBPXRFNLHVPTNL-UHFFFAOYSA-N	Actinium, ion (Ac3+)	Actinium, ion (Ac3+)	Ac3+	Actinium ion(3+)	Actinium(3+)	actinium ion (Ac 3+)	Ac+++	Ac+3	Ac(+3)	Ac(3+)	Ac(+++)
-1	22541-42-0	Cm+3	247.07	[Cm+3]	Cm/q+3	ZPHKUUNBJPONFS-UHFFFAOYSA-N	Curium, ion (Cm3+)	Curium, ion (Cm3+)	Cm3+	Curium ion(3+)	Curium(3+)	curium ion (Cm 3+)	Cm+++	Cm+3	Cm(+3)	Cm(3+)	Cm(+++)
-1	22541-44-2	Pu+4	244.06	[Pu+4]	Pu/q+4	IYQHAABWBDVIEE-UHFFFAOYSA-N	Plutonium, ion (Pu4+)	Plutonium, ion (Pu4+)	Plutonium ion(4+)	Plutonium(4+)	Pu4+	plutonium ion (Pu 4+)	Pu++++	Pu+4	Pu(+4)	Pu(4+)	Pu(++++)
-1	22541-46-4	Am+3	243.06	[Am+3]	Am/q+3	FEAYDZTUUGPCTC-UHFFFAOYSA-N	Americium, ion (Am3+)	Americium, ion (Am3+)	Americium (Am3+)	Americium(3+)	Americium(3+) ion	Americium(III)	Americium, ion(3+)	americium ion (Am 3+)	Am+++	Am+3	Am(+3)	Am(3+)	Am(+++)
-1	22541-47-5	Bk+3	247.07	[Bk+3]	Bk/q+3	RSMRVHANCXPFJV-UHFFFAOYSA-N	Berkelium, ion (Bk3+)	Berkelium, ion (Bk3+)	Berkelium ion(3+)	Berkelium(3+)	Berkelium(3+) ion	Bk3+	berkelium ion (Bk 3+)	Bk+++	Bk+3	Bk(+3)	Bk(3+)	Bk(+++)
-1	22541-70-4	Pu+3	244.06	[Pu+3]	Pu/q+3	ZLYXMBXMECZBSN-UHFFFAOYSA-N	Plutonium, ion (Pu3+)	Plutonium, ion (Pu3+)	Plutonium ion (3+)	Plutonium(3+)	Pu3+	plutonium ion (Pu 3+)	Pu+++	Pu+3	Pu(+3)	Pu(3+)	Pu(+++)
-1	22541-77-1	V+3	50.9415	[V+3]	V/q+3	KOKKJWHERHSKEB-UHFFFAOYSA-N	Vanadium(3+)	Vanadium(3+)	V3+	Vanadium 3+ ion	Vanadium III	Vanadium ion(3+)	Vanadium, ion (V3+)	vanadium ion (V 3+)	V+++	V+3	V(+3)	V(3+)	V(+++)
-1	22542-02-5	Re+4	186.207	[Re+4]	Re/q+4	ZVPGNHKDEZVBOZ-UHFFFAOYSA-N	Rhenium, ion (Re4+)	Rhenium, ion (Re4+)	Re4+	Rhenium ion(4+)	Rhenium(4+)	Re++++	Re+4	Re(+4)	Re(4+)	Re(++++)
-1	22542-03-6	Re+2	186.207	[Re+2]	Re/q+2	GHGIXXLXNBIDEM-UHFFFAOYSA-N	Rhenium, ion (Re2+)	Rhenium, ion (Re2+)	Re2+	Rhenium ion(2+)	Rhenium(2+)	Re++	Re+2	Re(+2)	Re(2+)	Re(++)
-1	22578-82-1	Np+4	237.05	[Np+4]	Np/q+4	NBSLIVIAZBZBFZ-UHFFFAOYSA-N	Neptunium, ion (Np4+)	Neptunium, ion (Np4+)	Neptunium(4+)	Neptunium, ion(4+)	Np4+	neptunium ion (Np 4+)	Np++++	Np+4	Np(+4)	Np(4+)	Np(++++)
-1	22853-00-5	O2Pu+2	276.0588	[O].[O].[Pu+2]	2O.Pu/q;;+2	JVMJYRRBUIBRIG-UHFFFAOYSA-N	Plutonyl ion(2+) (8CI,9CI)	Plutonyl ion(2+) (8CI,9CI)	Dioxoplutonium ion(2+)	Dioxoplutonium(2+)	Plutonium dioxide, ion(2+)	Plutonium oxide (PuO2), ion(2+)	Plutonium oxide ion(PuO22+)	Plutonium(2+), dioxo-	Plutonyl ion (PuO22+)	Plutonyl(2+)	12263-69-3	73060-56-7	1260234-28-3	plutonyl ion (2+)	PuO2++	PuO2+2	PuO2(+2)	PuO2(2+)	PuO2(++)
-1	22878-02-0	AmO2+	275.0588	[Am+].[O].[O]	Am.2O/q+1;;	LCDMAAJIPHJOKH-UHFFFAOYSA-N	Americyl ion(1+) (8CI,9CI)	Americyl ion(1+) (8CI,9CI)	Americium oxide (AmO2), ion(1+)	Dioxoamericium ion(1+)	Dioxoamericium(1+)	73060-57-8	americyl ion (1+)	AmO2+	AmO2+1	AmO2(+1)	AmO2(1+)	AmO2(+)
-1	22967-56-2	O2Pu+	276.0588	[O].[O].[Pu+]	2O.Pu/q;;+1	DPLIYLHOFHPBQR-UHFFFAOYSA-N	Plutonyl ion(1+) (8CI,9CI)	Plutonyl ion(1+) (8CI,9CI)	Dioxoplutonium ion(1+)	Dioxoplutonium(1+)	Plutonium oxide (PuO2), ion(1+)	Plutonium oxide ion (PuO2+)	Plutonium oxide ion(PuO21+)	Plutonium(1+), dioxo-	Plutonyl ion (PuO2+)	plutonyl ion (1+)	PuO2+	PuO2+1	PuO2(+1)	PuO2(1+)	PuO2(+)
-1	23335-61-7	H2O2Ti+2	81.88168	[OH-].[OH-].[Ti+4]	2H2O.Ti/h2*1H2;/q;;+4/p-2	YKDWJGHOPSIUOV-UHFFFAOYSA-L	Titanium(2+), dihydroxy- (9CI)	Titanium(2+), dihydroxy- (9CI)	Titanium(2+), dihydroxy-, ion (8CI)
-1	23402-66-6	H3O3Ti+	98.88902	[OH-].[OH-].[OH-].[Ti+4]	3H2O.Ti/h3*1H2;/q;;;+4/p-3	MYUNWGMYLBVXEB-UHFFFAOYSA-K	Titanium(1+), trihydroxy- (9CI)	Titanium(1+), trihydroxy- (9CI)	Titanium(1+), trihydroxy-, ion (8CI)	Ti(OH)3+	Ti(OH)3+1	Ti(OH)3(+1)	Ti(OH)3(1+)	Ti(OH)3(+)
-1	24228-44-2	HMnO+2	71.945389	[Mn+3].[OH-]	Mn.H2O/h;1H2/q+3;/p-1	COIFCHMDWGZDDC-UHFFFAOYSA-M	Manganese(2+), hydroxy- (9CI)	Manganese(2+), hydroxy- (9CI)	Manganese(2+), hydroxy-, ion (8CI)	MnOH++	MnOH+2	MnOH(+2)	MnOH(2+)	MnOH(++)
-1	289651-09-8	HMgO+2	41.31234	[OH-].[Mg+3]			Magnesium(2+), hydroxy- (9CI)	Magnesium(2+), hydroxy- (9CI)	MgOH++	MgOH+2	MgOH(+2)	MgOH(2+)	MgOH(++)
-1	289651-10-1	HOZn+2	82.38734	[OH-].[Zn+3]	H2O.Zn/h1H2;/q;+3/p-1	FDBKTJZUDVKNSY-UHFFFAOYSA-M	Zinc(2+), hydroxy- (9CI)	Zinc(2+), hydroxy- (9CI)	ZnOH++	ZnOH+2	ZnOH(+2)	ZnOH(2+)	ZnOH(++)
-1	36756-53-3	Re+3	186.207	[Re+3]	Re/q+3	CBDRQDHBLUNMDT-UHFFFAOYSA-N	Rhenium, ion (Re3+)	Rhenium, ion (Re3+)	Re3+	Rhenium ion(3+)	Rhenium(3+)	Re+++	Re+3	Re(+3)	Re(3+)	Re(+++)
-1	36756-65-7	Tm+4	168.93421	[Tm+4]	Tm/q+4	XMLAZOJFNFNVER-UHFFFAOYSA-N	Thulium, ion (Tm4+)	Thulium, ion (Tm4+)	Thulium ion(4+)	Thulium(4+)	Tm4+
-1	55896-88-3	H2InO2+	148.83268	[In+3].[OH-].[OH-]	In.2H2O/h;2*1H2/q+3;;/p-2	MMGUFKGXOVQLIT-UHFFFAOYSA-L	Indium(1+), dihydroxy- (9CI)	Indium(1+), dihydroxy- (9CI)	12299-79-5	In(OH)2+	In(OH)2+1	In(OH)2(+1)	In(OH)2(1+)	In(OH)2(+)
-1	56797-55-8	Po+	209	[Po+]	Po.4H/q+1;;;;	ZGKGJOXKFADWFH-UHFFFAOYSA-N	Polonium, ion (Po1+)	Polonium, ion (Po1+)	Po1+	Polonium(1+)	Po+	Po+1	Po(+1)	Po(1+)	Po(+)
-1	61003-61-0	HOTl+	221.39064	[OH-].[Tl+2]	H2O.Tl/h1H2;/q;+2/p-1	SZKXSYLKCKGGAO-UHFFFAOYSA-M	Thallium(1+), hydroxy- (9CI)	Thallium(1+), hydroxy- (9CI)	Hydroxothallium(1+)	TlOH+	TlOH+1	TlOH(+1)	TlOH(1+)	TlOH(+)
-1	74143-30-9	Po+	209	[Po+3]	Po/q+3	ZSSHWJWIXFXOQH-UHFFFAOYSA-N	Polonium, ion (Po3+)	Polonium, ion (Po3+)	Po3+	Polonium(3+)	Po+++	Po+3	Po(+3)	Po(3+)	Po(+++)
-1	747348-22-7	C18H42Co2N12+6	544.47288	[Co+9].[Co+9].[NH-]CC[N-]CC[N-]CC[NH-].[NH-]CC[N-]CC[N-]CC[NH-].[NH-]CC[N-]CC[N-]CC[NH-]	3C6H14N4.2Co/c3*7-1-3-9-5-6-10-4-2-8;;/h3*7-8H,1-6H2;;/q3*-4;2*+9	QFGCZVMSFKYQCY-UHFFFAOYSA-N	Cobalt(6+), [µ-[N,N'-bis(2-aminoethyl)-1,2-ethanediamine-N1,N1':N2,N2']]bis[N,N'-bis(2-aminoethyl)-1,2-ethanediamine-N,N',N'',N''']di- (9CI)	Cobalt(6+), [µ-[N,N'-bis(2-aminoethyl)-1,2-ethanediamine-N1,N1':N2,N2']]bis[N,N'-bis(2-aminoethyl)-1,2-ethanediamine-N,N',N'',N''']di- (9CI)	[Co2(trien)3]++++++	[Co2(trien)3]+6	[Co2(trien)3](+6)	[Co2(trien)3](6+)	[Co2(trien)3](++++++)	Co2(trien)3++++++	Co2(trien)3+6	Co2(trien)3(+6)	Co2(trien)3(6+)	Co2(trien)3(++++++)
-1	90759-83-4	HOPb+2	224.20734	[OH-].[Pb+3]	H2O.Pb/h1H2;/q;+3/p-1	FPTRCJRYLOGJSJ-UHFFFAOYSA-M	Lead(2+), hydroxy- (9CI)	Lead(2+), hydroxy- (9CI)	Hydroxylead(2+)	Lead monohydroxide ion(2+)	PbOH++	PbOH+2	PbOH(+2)	PbOH(2+)	PbOH(++)
-1	918440-44-5	O2Sb+	153.7588	[O].[O].[Sb+]	2O.Sb/q;;+1	SLLGUMYSKWHMLF-UHFFFAOYSA-N	Antimony(1+), dioxo-	Antimony(1+), dioxo-	
-1	97066-74-5	Po+5	209	[Po+5]	Po/q+5	OBMNDMAIANGULU-UHFFFAOYSA-N	Polonium, ion (Po5+)	Polonium, ion (Po5+)	Po5+	Polonium(5+)	105715-26-2	Po+++++	Po+5	Po(+5)	Po(5+)	Po(+++++)
